id,listing_url,scrape_id,source,name,description,picture_url,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,bathrooms_type
37109186,https://www.airbnb.com/rooms/37109186,20250302033917,city scrape,Alla Bianca Hotel-Economic Double Room,"Alla Bianca welcomes its guests in a warm , relaxing and familiar atmosphere .It is ideal for those who want to reach Venice with their own car and enjoy free parking , whether for long stays in Venice Mestre or for a family holiday in Venice . Services and Info : - Reception from 06:00 to 21:00 - check in, and check out at 11:00 am.City  tax €2.40 per person per night.",https://a0.muscache.com/pictures/cf73fda3-2194-43a3-b5c3-6cfd222d30a5.jpg,271529819,https://www.airbnb.com/users/show/271529819,Hassan,2019-06-26,"Venice, Italy",within an hour,99%,100%,f,9.0,11.0,"['email', 'phone']",t,t,Marghera Zona Industriale,Terraferma,45.46828,12.23982,Room in hotel,Hotel room,2,1.0,1 bath,1.0,1.0,"[""Hair dryer"", ""Essentials"", ""Smoke alarm"", ""Free parking on premises"", ""Self check-in"", ""Hot water"", ""Shampoo"", ""Crib"", ""Air conditioning"", ""Heating"", ""First aid kit"", ""Wifi"", ""TV"", ""Keypad"", ""Iron""]",50.0,1,1125,1,1,1125,1125,1.0,1125.0,t,25,49,73,346,2025-03-02,86,24,0,286,26,144,7200.0,2025-01-02,4.55,4.6,4.59,4.78,4.7,4.41,4.47,t,9,0,2,0,2.03,bath
37177926,https://www.airbnb.com/rooms/37177926,20250302033917,city scrape,Tre Archi Garden Apartment,"Beautiful mini apartment with private garden in the heart of Venice, perfect for couples or families, can comfortably accommodate up to 4 people.<br />Thanks to its proximity to the train station and public transport terminals, it is the ideal choice for those travelling by train and plane. <br />It is also very convenient in the center of Venice that you can reach after a walk through the streets of Venice or with a vaporetto along the Grand Canal.",https://a0.muscache.com/pictures/55a24718-e024-4599-95e4-d8d6030059d8.jpg,24669207,https://www.airbnb.com/users/show/24669207,Milo,2014-12-09,"Venice, Italy",within an hour,100%,100%,f,5.0,5.0,"['email', 'phone']",t,t,Cannaregio,Isole,45.44425,12.32263,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Backyard"", ""Smoke alarm"", ""Shampoo"", ""Air conditioning"", ""Pets allowed"", ""Hot water kettle"", ""Hot water"", ""Hair dryer"", ""Dining table"", ""Oven"", ""Wifi"", ""Refrigerator"", ""TV"", ""Essentials"", ""Hangers"", ""Stove"", ""Room-darkening shades"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Single level home"", ""Cooking basics"", ""Crib"", ""Heating"", ""Pack \u2019n play/Travel crib"", ""Drying rack for clothing"", ""Washer"", ""Kitchen"", ""Iron"", ""Bed linens"", ""Bathtub""]",105.0,2,1125,2,2,1125,1125,2.0,1125.0,t,11,15,32,230,2025-03-02,242,46,0,224,51,255,26775.0,2025-01-01,4.74,4.85,4.84,4.83,4.88,4.91,4.68,t,5,5,0,0,3.63,bath
37179966,https://www.airbnb.com/rooms/37179966,20250302033917,city scrape,Rio Marin Apartment,"Cozy apartment in the heart of Venice to live a unique experience in the most beautiful city in the world. <br />Perfect for 4 people thanks to the large bedroom and the double sofa bed located in the living room. <br />Its location is strategic to reach every part of Venice, from the train station, Piazzale Roma, Piazza San Marco and all the wonders of the Serenissima.",https://a0.muscache.com/pictures/c1068e8d-476e-4bd0-b9a9-6d55855e1c22.jpg,24669207,https://www.airbnb.com/users/show/24669207,Milo,2014-12-09,"Venice, Italy",within an hour,100%,100%,f,5.0,5.0,"['email', 'phone']",t,t,San Polo,Isole,45.43805,12.32537,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Smoke alarm"", ""Shampoo"", ""Air conditioning"", ""Pets allowed"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Oven"", ""Wifi"", ""Refrigerator"", ""TV"", ""Essentials"", ""Hangers"", ""Stove"", ""Microwave"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Cooking basics"", ""Heating"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Kitchen"", ""Bed linens""]",90.0,2,1125,1,2,1125,1125,2.0,1125.0,t,7,14,24,225,2025-03-02,230,18,1,225,21,108,9720.0,2025-02-02,4.69,4.75,4.67,4.92,4.91,4.9,4.57,t,5,5,0,0,3.5,bath
37199977,https://www.airbnb.com/rooms/37199977,20250302033917,city scrape,Mimi's loft,"Luxurious penthouse with large and bright spaces in an old building with beautiful views of the San Marco basin, located in the most prestigious area of the city, very close to the center but far from the tourist traffic of the monumental areas. The apartment, equipped with every comfort, has two double bedrooms, one single, two bathrooms and a full kitchen. To make the apartment unique, are a large terrace (360° view) and a lounge suitable for dinners and parties with friends.",https://a0.muscache.com/pictures/a48fdff9-1103-440f-b82b-32478195bee3.jpg,26671279,https://www.airbnb.com/users/show/26671279,Pietro,2015-01-25,"Venice, Italy",within an hour,100%,100%,f,3.0,3.0,"['email', 'phone']",t,t,Dorsoduro,Isole,45.42923,12.33445,Entire home,Entire home/apt,5,2.0,2 baths,4.0,4.0,"[""Sea view"", ""Bidet"", ""Shampoo"", ""Air conditioning"", ""Smoking allowed"", ""Marina view"", ""Body soap"", ""Dedicated workspace"", ""Pets allowed"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Ethernet connection"", ""Ceiling fan"", ""Wifi"", ""Refrigerator"", ""Cleaning products"", ""Record player"", ""Essentials"", ""Hangers"", ""Piano"", ""Canal view"", ""Fire extinguisher"", ""Microwave"", ""Dishes and silverware"", ""HDTV with Chromecast"", ""Coffee maker"", ""Patio or balcony"", ""Dryer"", ""Clothing storage: closet and dresser"", ""Cooking basics"", ""Kitchen"", ""First aid kit"", ""City skyline view"", ""Heating"", ""Books and reading material"", ""Harbor view"", ""Washer"", ""Sound system with aux"", ""Iron"", ""Bed linens"", ""Bathtub""]",444.0,5,1125,4,5,1125,1125,5.0,1125.0,t,9,15,19,189,2025-03-02,8,0,0,139,0,0,0.0,2023-06-03,4.75,4.75,4.63,4.88,4.88,5.0,4.63,f,1,1,0,0,0.12,baths
37742336,https://www.airbnb.com/rooms/37742336,20250302033917,city scrape,Elegant Fornasa Vecia Canal View R&r,"Id M0270429044 <br />This elegant and bright apartment is located in a residential area of Venice, where you will have the opportunity to enjoy the city like a local, thanks also to the large and well-kept outdoor space that will allow you to enjoy the warm sunny days in the intimacy of home.",https://a0.muscache.com/pictures/prohost-api/Hosting-37742336/original/9c6af3a5-4900-4290-ba38-382506bf0723.jpeg,173200514,https://www.airbnb.com/users/show/173200514,Rent&Relax,2018-02-13,"Venice, Italy",within an hour,100%,100%,f,101.0,124.0,"['email', 'phone']",t,t,Cannaregio,Isole,45.44852,12.32491,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,4.0,"[""Backyard"", ""Sea view"", ""Air conditioning"", ""Pets allowed"", ""Hair dryer"", ""Oven"", ""Wifi"", ""Refrigerator"", ""TV"", ""Dishwasher"", ""Essentials"", ""Host greets you"", ""Stove"", ""Fire extinguisher"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Dryer"", ""Freezer"", ""Cooking basics"", ""Crib"", ""Heating"", ""Washer"", ""Kitchen"", ""Iron"", ""Bed linens""]",253.0,1,1125,1,2,2,1125,1.6,459.6,t,13,24,31,247,2025-03-02,42,0,0,187,0,0,0.0,2023-09-25,4.88,4.9,4.93,4.71,4.79,4.76,4.76,t,70,70,0,0,0.62,baths
37819069,https://www.airbnb.com/rooms/37819069,20250302033917,city scrape,PUPPARIN HISTORIC CITY CENTER APARTMENT,"The Pupparin apartment is located on the groud floor of a beautiful building, spacious and furnished with eighteenth-century colors and hues while also offering all the indispensable comforts of the modern age, such as air conditioning and heating, free Wi-Fi, television, electric kettle, and hairdryer. It has a fully equipped kitchen, a bedroom with a double bed (also available as 2 single beds), a spacious living/dining area with a sofa, and a large windowed bathroom with a tub and shower.",https://a0.muscache.com/pictures/1287e3a6-1209-4f17-af75-2dc8de42135e.jpg,286260380,https://www.airbnb.com/users/show/286260380,Irene E Valentina,2019-08-16,"Venice, Italy",within an hour,100%,99%,t,2.0,5.0,"['email', 'phone', 'work_email']",t,t,Santa Croce,Isole,45.43656,12.32428,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Shampoo"", ""Air conditioning"", ""Dedicated workspace"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Long term stays allowed"", ""Wifi"", ""Refrigerator"", ""TV"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Self check-in"", ""Cooking basics"", ""Crib"", ""Heating"", ""Keypad"", ""Kitchen""]",131.0,2,29,1,3,999,999,2.6,999.0,t,3,15,22,195,2025-03-02,215,56,1,195,60,255,33405.0,2025-02-18,4.82,4.87,4.83,4.89,4.93,4.91,4.67,t,2,2,0,0,3.29,bath
37819611,https://www.airbnb.com/rooms/37819611,20250302033917,city scrape,Luxury apartment with roof terrace Ca' Venar,"Located in Venice, in one of the most noble neighborhoods of the city – Dorsoduro, the Ca 'Venar apartment offers a rich bouquet of precious privileges and pleasures of Venetian house – magnificent views of the city, churches and bell towers, one of the most beautiful secret gardens, spacious Rio dei Carmini canal, rare silence, rooms with high ceilings, romantic attic and fantastic altana with 360° views.",https://a0.muscache.com/pictures/2deed199-4ce8-4b4a-b2f9-006d0c338455.jpg,86702142,https://www.airbnb.com/users/show/86702142,Antonina,2016-07-29,"Venice, Italy",within an hour,100%,100%,t,1.0,1.0,"['email', 'phone']",t,t,Dorsoduro,Isole,45.4336,12.3215,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Sea view"", ""High chair"", ""Shampoo"", ""Air conditioning"", ""Elevator"", ""Private patio or balcony"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Wifi"", ""Refrigerator"", ""TV"", ""Essentials"", ""Host greets you"", ""Hangers"", ""Canal view"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Courtyard view"", ""Cooking basics"", ""Crib"", ""City skyline view"", ""Heating"", ""Harbor view"", ""Kitchen"", ""Iron"", ""Garden view""]",368.0,2,1125,2,2,1125,1125,2.0,1125.0,t,26,44,56,290,2025-03-02,69,16,0,230,16,96,35328.0,2024-11-25,4.97,4.99,4.99,4.97,4.99,4.97,4.9,t,1,1,0,0,1.05,bath
37869168,https://www.airbnb.com/rooms/37869168,20250302033917,city scrape,"Castello 3597, Sotoportego dei Preti, IP0270425513","The apartment is located in the Sestiere di Castello, adjacent to the beautiful Campo Bragora, in the characteristic Sotoportego dei Preti. It is only a 10 minute walk to San Marco and the Arsenal and 5 minutes to the vaporetto stop to/from the railway or airport. This is an appreciable feature in a city where you can  walk and the other means are few . It consists of three rooms: large bedroom, living room with sofa bed, lunch with kitchenette, bathroom with bathtub/shower.",https://a0.muscache.com/pictures/7355734a-ca74-4292-8002-792bf0fb0ee9.jpg,286828523,https://www.airbnb.com/users/show/286828523,Marco,2019-08-18,"San Donà di Piave, Italy",within an hour,100%,97%,t,1.0,1.0,"['email', 'phone']",t,t,Castello,Isole,45.43406,12.34593,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Smoke alarm"", ""Bidet"", ""Air conditioning"", ""Hot water"", ""Wifi \u2013 45 Mbps"", ""Hair dryer"", ""Dining table"", ""Refrigerator"", ""Cleaning products"", ""Essentials"", ""Hangers"", ""Stove"", ""Coffee"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Freezer"", ""Cooking basics"", ""Heating"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s books and toys"", ""Extra pillows and blankets"", ""Kitchen"", ""Iron"", ""Bed linens"", ""Bathtub""]",101.0,2,30,1,2,30,30,2.0,30.0,t,19,26,33,270,2025-03-02,199,72,2,210,70,255,25755.0,2025-02-23,4.89,4.91,4.89,4.91,4.95,4.96,4.83,f,1,1,0,0,3.02,bath
37922366,https://www.airbnb.com/rooms/37922366,20250302033917,city scrape,"Casa Stainer, camera familiare con bagno privato",Casa Stainer is on the first floor of a Venetian palace. The rooms are elegantly furnished in style and have a private bathroom.,https://a0.muscache.com/pictures/bbb0ef9f-1731-4c35-b963-902e26328104.jpg,240563683,https://www.airbnb.com/users/show/240563683,Mario,2019-02-02,"Venice, Italy",within an hour,100%,100%,t,4.0,5.0,"['email', 'phone']",t,t,Castello,Isole,45.43413,12.34325,Private room in rental unit,Private room,4,1.0,1 private bath,2.0,3.0,"[""Hair dryer"", ""Essentials"", ""Hangers"", ""Shampoo"", ""Air conditioning"", ""Elevator"", ""Heating"", ""Wifi"", ""Dedicated workspace"", ""TV"", ""Fire extinguisher"", ""Hot water""]",75.0,3,1125,3,3,1125,1125,3.0,1125.0,t,17,23,49,135,2025-03-02,175,31,2,135,34,186,13950.0,2025-02-23,4.64,4.66,4.71,4.9,4.85,4.93,4.68,t,4,1,3,0,2.6,private bath
37275812,https://www.airbnb.com/rooms/37275812,20250302033917,city scrape,Ve.N.I.Ce. Cera Remer Suite,"The apartment is located on the first floor of a recently refurbished apartment building. A lift with glass walls and a short ramp make the access to this flat particularly comfortable. The apartment is the perfect base for those who want to live a true Venetian experience in a relaxing neighbourhood where they can still buy things at the local shops, have an aperitif in a traditional ""osteria"" or discover hidden corners full of charm.  It is the true ""home away from home""",https://a0.muscache.com/pictures/f904b181-d120-41b6-bf45-cdcfc2da0100.jpg,37864680,https://www.airbnb.com/users/show/37864680,Ve.N.I.Ce Immobiliare Cera,2015-07-08,"Venice, Italy",within an hour,100%,100%,t,17.0,18.0,"['email', 'phone']",t,t,Cannaregio,Isole,45.44296,12.33831,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Bidet"", ""Outdoor furniture"", ""Shower gel"", ""Shampoo"", ""Elevator"", ""Private patio or balcony"", ""Body soap"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Toaster"", ""Hair dryer"", ""Ethernet connection"", ""Dining table"", ""Oven"", ""Wifi"", ""Refrigerator"", ""TV"", ""Cleaning products"", ""Dishwasher"", ""Outdoor dining area"", ""Essentials"", ""Central air conditioning"", ""Hangers"", ""Host greets you"", ""Room-darkening shades"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Single level home"", ""Freezer"", ""Cooking basics"", ""City skyline view"", ""Heating"", ""Safe"", ""Clothing storage: closet"", ""Children\u2019s books and toys"", ""Drying rack for clothing"", ""Kitchen"", ""Iron"", ""Bed linens""]",210.0,1,29,2,5,29,29,2.5,29.0,t,27,40,65,150,2025-03-02,22,5,0,150,5,30,6300.0,2024-09-16,4.82,4.91,5.0,4.86,4.86,4.77,4.55,f,17,17,0,0,0.35,bath
37294552,https://www.airbnb.com/rooms/37294552,20250302033917,city scrape,Grande Accademia Venice - Casa da Suite,"In the heart of Venice, breathing history, observing colors, admiring an eternal spell. Grande Suite Accademia, in a strategic position, a few steps from the Accademia and near Piazza San Marco, is the ideal solution for a city tour or a romantic stop among the canals. This elegant house, with fine finishes and latest-generation equipment, accommodates up to 6 guests in maximum comfort: with air conditioning, equipped kitchen, TVs and unlimited wifi.",https://a0.muscache.com/pictures/4e1d7622-b49e-49c3-89fa-a8b5f3a3718b.jpg,14743308,https://www.airbnb.com/users/show/14743308,Casa Da Suite,2014-04-26,"Milan, Italy",within an hour,79%,99%,f,74.0,76.0,"['email', 'phone']",t,t,Dorsoduro,Isole,45.4299,12.33082,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,"[""Smoke alarm"", ""Shampoo"", ""Air conditioning"", ""Dedicated workspace"", ""Hot water kettle"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Wifi"", ""Refrigerator"", ""TV"", ""Dishwasher"", ""Essentials"", ""Hangers"", ""Stove"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Paid crib - available upon request"", ""Luggage dropoff allowed"", ""Self check-in"", ""Cooking basics"", ""First aid kit"", ""Heating"", ""Keypad"", ""Extra pillows and blankets"", ""Kitchen"", ""Iron"", ""Bed linens""]",94.0,1,1125,1,2,1,1125,1.0,669.6,t,6,10,18,152,2025-03-02,20,0,0,152,0,0,0.0,2023-12-29,4.2,4.45,4.4,4.4,4.3,4.75,4.25,f,2,2,0,0,0.3,baths
37318197,https://www.airbnb.com/rooms/37318197,20250302033917,city scrape,Buran Holiday - Vacanze burane,Burano Island – Venice.<br />The little and bright house is located on a ground floor and it overlooks a quiet courtyard: it’s surrounded by the swirling colours of the island.,https://a0.muscache.com/pictures/miso/Hosting-37318197/original/dc480e02-d6b9-4ca0-b3d4-5090824814fa.jpeg,203516529,https://www.airbnb.com/users/show/203516529,Enrica,2018-07-19,"Volpago del Montello, Italy",within a few hours,100%,100%,f,1.0,1.0,"['email', 'phone']",t,t,Burano,Isole,45.48589,12.41854,Entire home,Entire home/apt,4,1.0,1 bath,1.0,3.0,"[""Baby safety gates"", ""Bidet"", ""Shower gel"", ""Shampoo"", ""AC - split type ductless system"", ""Lockbox"", ""Dedicated workspace"", ""Body soap"", ""Hot water kettle"", ""Hot water"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Hair dryer"", ""Ethernet connection"", ""Dining table"", ""Wifi"", ""Refrigerator"", ""Cleaning products"", ""Dishwasher"", ""Coffee maker: pour-over coffee"", ""Essentials"", ""Hangers"", ""Stove"", ""Mosquito net"", ""Extra pillows and blankets"", ""TV with standard cable"", ""Coffee"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Single level home"", ""Board games"", ""Freezer"", ""Self check-in"", ""Cooking basics"", ""First aid kit"", ""Heating"", ""Books and reading material"", ""Clothing storage: closet"", ""Children\u2019s books and toys"", ""Drying rack for clothing"", ""Kitchen"", ""Bed linens""]",130.0,4,29,4,4,29,29,4.0,29.0,t,0,1,31,110,2025-03-02,28,0,0,110,0,0,0.0,2022-08-07,4.93,5.0,5.0,4.96,4.93,5.0,4.96,f,1,1,0,0,0.42,bath
37352673,https://www.airbnb.com/rooms/37352673,20250302033917,city scrape,Appartamento panoramico / 300 metri dalla stazione,"CIN (National Identification Code IT027042C28TNU7Q5B)<br /><br />Rooftop apartment (10th floor) 300m from Mestre train station.<br />The apartment has been recently renovated.<br /><br />One big open space with terrace, one bedroom, one kitchen and the bathroom.<br /><br />There are two king size bed: one in the open space and one in the bedroom<br /><br />***Big terrace with a view on Mestre city**<br /><br />The kitchen has fridge, microwave oven, toaster, kettle, pots and dishes<br /><br />Free wi-fi and air conditioning<br /><br />>>check in time from 2 pm to 12pm",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzczNTI2NzM%3D/original/68bdaa52-89f0-4ccb-a600-da60968577bc.jpeg,173779768,https://www.airbnb.com/users/show/173779768,Leonarda,2018-02-17,"Venice, Italy",within an hour,100%,100%,f,3.0,3.0,"['email', 'phone']",t,t,Piave 1860,Terraferma,45.48217,12.24033,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Smoke alarm"", ""Bidet"", ""Shower gel"", ""AC - split type ductless system"", ""Elevator"", ""Private patio or balcony"", ""Body soap"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Hair dryer"", ""Oven"", ""Wifi"", ""Refrigerator"", ""Central heating"", ""TV"", ""Cleaning products"", ""Essentials"", ""Host greets you"", ""Hangers"", ""Stove"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Coffee"", ""Free washer \u2013 In unit"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishes and silverware"", ""High chair - available upon request"", ""Coffee maker"", ""Paid parking on premises"", ""Single level home"", ""Cooking basics"", ""City skyline view"", ""Crib - available upon request"", ""Clothing storage: closet"", ""Drying rack for clothing"", ""Kitchen"", ""Bed linens""]",62.0,2,1125,2,2,1125,1125,2.0,1125.0,t,4,11,18,46,2025-03-02,168,60,7,46,55,255,15810.0,2025-02-28,4.59,4.69,4.55,4.82,4.77,4.62,4.54,t,3,3,0,0,2.49,bath
